Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,C001001000,C0b1002000,C0F1023000,C0b1003000,C0b1004000,C0i1005000,C0i1006000,C0i1007000,C0d1008000,C0f1009000,C0d1010000,C0d1011000,C0F1024000,C0F1025000,C001012000,C001013000,C001100000,C001014000,C0b1015000,C0F1026000,C0b1016000,C0i1017000,C0f1018000,C0F1027000,C0F1028000,C0F1029000,C0F1030000,C0F1031000,C0F1032000,C0i1019000,C001020000,C001021000,C001022000,C001200000,C001000000,C002001000,C002002000,C002003000,C002004000,C002005000,C002100000,C002006000,C002007000,C0i2008000,C002009000,C002010000,C002200000,C002000000,C003008000,C003001000,C003001101,C003003000,C003002000,C003004000,C003100000,C003005000,C003006000,C003006101,C003007000,C003200000,C003000000,C004000000,C007000000,C005000000,C005001000,C006000000
200992,中鲁B,2022-12-31,B,0,,116957691.9,,,,,,,,,,,,,,7654485.04,20554267.15,145166444.1,60229439.09,,,,,,,,,,,,,45178179.52,1333379.07,7288776.43,114029774.1,31136670.01,260000000,15524276.11,,,,275524276.1,155700546.1,356000000,,,,511700546.1,-236176270,,,,,334300000,147894716.3,482194716.3,207605316,9654019.71,,58952610.51,276211946.2,205982770.1,-533788.56,,409381.5,49943353.89,50352735.39
200992,中鲁B,2023-01-01,A,0,,997628271.1,,,,,,,,,,,,,,42646182.32,57246792.68,1097521246,876993067.6,,,,,,,,,,,,,177259066.5,13319654.61,17216784.26,1084788573,12732673.1,265112800,1076034.24,8046588.88,,5000000,279235423.1,240956965.7,267399145,,,,508356110.7,-229120687.6,100000000,100000000,100000000,,354300000,,454300000,217605316,9958538.93,,1780432.76,229344287.7,224955712.3,9047338.51,,17615036.32,209649306,227264342.3
200992,中鲁B,2023-01-01,B,0,,116957691.9,,,,,,,,,,,,,,7654485.04,20554267.15,145166444.1,60229439.09,,,,,,,,,,,,,45178179.52,1333379.07,7288776.43,114029774.1,31136670.01,260000000,15524276.11,,,,275524276.1,155700546.1,356000000,,,,511700546.1,-236176270,,,,,334300000,147894716.3,482194716.3,207605316,9654019.71,,58952610.51,276211946.2,205982770.1,-533788.56,,409381.5,49943353.89,50352735.39
200992,中鲁B,2023-03-31,A,0,,225614031.4,,,,,,,,,,,,,,7401071.11,1935050.76,234950153.2,204406551.8,,,,,,,,,,,,,41464344.23,2488096.21,13081625.03,261440617.3,-26490464.03,,,,,,0,110455626.8,,,,,110455626.8,-110455626.8,,,,,76383114.1,,76383114.1,,2918487.83,,118190.99,3036678.82,73346435.28,19477.16,,-63580178.36,227264342.3,163684164
200992,中鲁B,2023-06-30,A,0,,466860334.5,,,,,,,,,,,,,,14575860.89,3850915.87,485287111.2,438723024.2,,,,,,,,,,,,,75715483.99,7762355.65,17552207.05,539753070.8,-54465959.61,,,,,,,157543076.3,,,,,157543076.3,-157543076.3,,,,,170430361.5,,170430361.5,3200000,7184959.72,,338909,10723868.72,159706492.7,1620434.52,,-50682108.6,227264342.3,176582233.7
200992,中鲁B,2023-06-30,B,0,,51088820.85,,,,,,,,,,,,,,,723823.62,51812644.47,60267617.75,,,,,,,,,,,,,18574437.4,926400.93,7461551.42,87230007.5,-35417363.03,,,,,,,91336954.25,,,,,91336954.25,-91336954.25,,,,,152430361.5,7650000,160080361.5,3200000,6663459.72,,57467472.65,67330932.37,92749429.09,56627.68,,-33948260.51,50352735.39,16404474.88
200992,中鲁B,2023-09-30,A,0,,781717629.2,,,,,,,,,,,,,,22578979.19,54751407.66,859048016,692898334.3,,,,,,,,,,,,,117666180.9,10202990.93,24094662.17,844862168.3,14185847.77,,,77609.91,,,77609.91,167061847.1,,,,,167061847.1,-166984237.2,,,,,183065507.2,,183065507.2,3200000,12010797.49,,653442,15864239.49,167201267.7,726662.03,,15129540.27,227264342.3,242393882.6
200992,中鲁B,2023-12-31,A,0,,1119751614,,,,,,,,,,,,,,31058904.03,96023672.26,1246834190,953115746.9,,,,,,,,,,,,,181212097.1,13727999.12,17241588.87,1165297432,81536757.82,,,130058.18,,,130058.18,195953698.2,,,,,195953698.2,-195823640.1,,,,,223035507.2,,223035507.2,75900000,16469246.05,,195000,92564246.05,130471261.1,-321298.15,,15863080.72,227264342.3,243127423
200992,中鲁B,2023-12-31,B,0,,254593750.6,,,,,,,,,,,,,,,65929069.79,320522820.4,176784438.5,,,,,,,,,,,,,52006009.86,1667556.43,6953137.69,237411142.5,83111677.91,,,52448.27,,,52448.27,107557892.8,,,,,107557892.8,-107505444.5,,,,,165065507.2,15722745.11,180788252.3,55900000,15353225.58,,90556272.86,161809498.4,18978753.83,-196492.01,,-5611504.77,50352735.39,44741230.62
200992,中鲁B,2024-01-01,A,0,,1119751614,,,,,,,,,,,,,,31058904.03,96023672.26,1246834190,953115746.9,,,,,,,,,,,,,181212097.1,13727999.12,17241588.87,1165297432,81536757.82,,,130058.18,,,130058.18,195953698.2,,,,,195953698.2,-195823640.1,,,,,223035507.2,,223035507.2,75900000,16469246.05,,195000,92564246.05,130471261.1,-321298.15,,15863080.72,227264342.3,243127423
200992,中鲁B,2024-01-01,B,0,,254593750.6,,,,,,,,,,,,,,,65929069.79,320522820.4,176784438.5,,,,,,,,,,,,,52006009.86,1667556.43,6953137.69,237411142.5,83111677.91,,,52448.27,,,52448.27,107557892.8,,,,,107557892.8,-107505444.5,,,,,165065507.2,15722745.11,180788252.3,55900000,15353225.58,,90556272.86,161809498.4,18978753.83,-196492.01,,-5611504.77,50352735.39,44741230.62
200992,中鲁B,2024-03-31,A,0,,223033751.7,,,,,,,,,,,,,,4230004.48,1110070.89,228373827.1,183837433.8,,,,,,,,,,,,,45051624.47,3940664.57,5569659.2,238399382,-10025554.9,,,,,,,7984291.93,,,,,7984291.93,-7984291.93,,,,,24180000,,24180000,,4514843.99,,,4514843.99,19665156.01,-1157502.78,,497806.4,243127423,243625229.4
200992,中鲁B,2024-06-30,A,0,,443747004.7,,,,,,,,,,,,,,11605939.68,2612016.89,457964961.3,395663530.9,,,,,,,,,,,,,86902099.84,6912094.34,11982674.1,501460399.2,-43495437.84,,,,,,,25776093.77,,,,,25776093.77,-25776093.77,,,,,34180000,5416000.88,39596000.88,21989916.67,9165600.93,,,31155517.6,8440483.28,-1493213.38,,-62324261.71,243127423,180803161.3
200992,中鲁B,2024-06-30,B,0,,120790361.5,,,,,,,,,,,,,,,1038826.64,121829188.2,97805280.02,,,,,,,,,,,,,26264331.46,982377.02,3562711.54,128614700,-6785511.86,,,,,,,4842525.07,,,,,4842525.07,-4842525.07,,,,,24180000,13872741.17,38052741.17,3989916.67,8040829.19,,28087901.67,40118647.53,-2065906.36,10324.95,,-13683618.34,44741230.62,31057612.28
200992,中鲁B,2024-09-30,A,0,,818370169,,,,,,,,,,,,,,24946402.99,6059911.44,849376483.5,673373338.6,,,,,,,,,,,,,132075458.1,9161222.78,22336759.49,836946779,12429704.44,,,,,,,37303914.64,,,,,37303914.64,-37303914.64,,,,,34180000,9385400.88,43565400.88,41989916.67,13755910.99,,,55745827.66,-12180426.78,527869.68,,-36526767.3,243127423,206600655.7
200992,中鲁B,2024-12-31,A,0,,1351218758,,,,,,,,,,,,,,30660583.81,17099687.18,1398979029,1047975006,,,,,,,,,,,,,196014011.8,12194146.23,24875434.74,1281058599,117920430,,,,,,,89869974.62,,,,,89869974.62,-89869974.62,,,,,70180000,10041370.35,80221370.35,86119548.71,17490771.38,,,103610320.1,-23388949.74,1648334.74,,6309840.37,243127423,249437263.4
200992,中鲁B,2024-12-31,B,0,,300559492.7,,,,,,,,,,,,,,,9551713.54,310111206.2,242629835.2,,,,,,,,,,,,,58502426.9,1680087.02,10245116.87,313057466,-2946259.74,,56928000,,,,56928000,7140608.25,,,,,7140608.25,49787391.75,,,,,24180000,72280547.52,96460547.52,28079833.34,15259244.39,,57405561.34,100744639.1,-4284091.55,-418655.28,,42138385.18,44741230.62,86879615.8
300087,荃银高科,2020-01-01,A,0,,1112609658,,,,,,,,,,,,,,152507.36,34449399.77,1147211565,833472855.3,,,,,,,,,,,,,106522283.6,6897119.01,187514020.8,1134406279,12805286.24,4085760,10712696.88,109356.31,,1379420177,1394327990,30210950.62,177090932,,10877829.88,1253126685,1471306398,-76978407.35,6220000,6220000,6220000,,90155587.3,,96375587.3,16700000,34697350.96,21376000,158961508.8,210358859.8,-113983272.5,-1284384.35,,-179440777.9,457620359.7,278179581.8
300087,荃银高科,2020-01-01,B,0,,273974747.3,,,,,,,,,,,,,,,31824531.92,305799279.2,169837184.8,,,,,,,,,,,,,45147442.39,3072120.62,50409246.04,268465993.9,37333285.32,,40232381.9,34000,,1152800000,1193066382,6762610.27,185737632,,,1053800000,1246300242,-53233860.37,,,,,77655587.3,,77655587.3,,16265295.39,,153141359.7,169406655.1,-91751067.75,148570.16,,-107503072.6,219611622.3,112108549.7
300087,荃银高科,2020-03-31,A,0,,212798776.9,,,,,,,,,,,,,,319707.34,7785117.94,220903602.1,320742563.6,,,,,,,,,,,,,49822859.25,4051185.97,26933684.85,401550293.7,-180646691.6,800000,633799.67,,,146192246.4,147626046.1,843268.67,,,,174642246.4,175485515.1,-27859469,4050000,4050000,4050000,,436342305.2,,440392305.2,54747365.06,11295011.52,,,66042376.58,374349928.6,352704.25,,166196472.3,278179581.8,444376054.1
300087,荃银高科,2020-03-31,B,0,,35953566.15,,,,,,,,,,,,,,,48195387.93,84148954.08,93892253.16,,,,,,,,,,,,,26019804.23,2271516.8,125631963.7,247815537.8,-163666583.8,280000,10144298.61,,,89200000,99624298.61,145130,,,,116330000,116475130,-16850831.39,,,,,436342305.2,,436342305.2,54855587.3,1586789.28,,,56442376.58,379899928.6,143273.87,,199525787.3,112108549.7,311634337
300087,荃银高科,2020-06-30,A,0,,469834622.3,,,,,,,,,,,,,,294666.75,34482872.03,504612161.1,742582218.1,,,,,,,,,,,,,69913533.11,3222629.7,58705626.44,874424007.3,-369811846.2,,1412236.86,,,285282246.4,286694483.3,19066725.4,62138000,,,323402246.4,404606971.8,-117912488.5,4250000,4250000,,,636342305.2,940000,641532305.2,83997892.5,35941011.87,,,119938904.4,521593400.8,327987.19,,34197053.24,278179581.8,312376635.1
300087,荃银高科,2020-06-30,B,0,,80575914.7,,,,,,,,,,,,,,,19518624.56,100094539.3,202865989.1,,,,,,,,,,,,,37755133.77,1363344.16,281139925,523124392,-423029852.8,320000,53263426.96,,,218630000,272213427,2436725.28,97138000,,,231500000,331074725.3,-58861298.32,,,,,636342305.2,2230000,638572305.2,83997892.5,6962108.18,,2130000,93090000.68,545482304.5,217495.82,,63808649.27,112108549.7,175917199
300087,荃银高科,2020-09-30,A,0,,1252211745,,,,,,,,,,,,,,592258.76,34882186.55,1287686190,1193564652,,,,,,,,,,,,,93375206.4,7134450.42,77430515.49,1371504824,-83818633.76,,3971176.83,450,,697877246.4,701848873.3,33069258.6,60308000,,,696252246.4,789629505,-87780631.77,4250000,4250000,4250000,,636342305.2,940000,641532305.2,83997892.5,41021025.7,26236917.52,,125018918.2,516513387,-468170.84,,344445950.6,278279581.8,622725532.5
300087,荃银高科,2020-09-30,B,0,,375007329.9,,,,,,,,,,,,,,,67548521.39,442555851.3,383185459.3,,,,,,,,,,,,,46551757.08,3519747.7,262660407.4,695917371.6,-253361520.3,,55489430.12,,,599660000,655149430.1,3449981,60308000,,,606450000,670207981,-15058550.88,,,,,636342305.2,280000,636622305.2,83997892.5,13264108.18,,,97262000.68,539360304.5,-53635.49,,270886597.9,112208549.7,383095147.6
300087,荃银高科,2020-12-31,A,0,,1705427874,,,,,,,,,,,,,,367365.36,44467718.81,1750262958,1554674811,,,,,,,,,,,,,120796565.5,7862687.11,131903712.6,1815237776,-64974818.15,10110000,4154210.96,442373.88,,786822246.4,801528831.3,74971732.65,62804400,,103387474,758822246.4,999985853.1,-198457021.8,17050000,17050000,17050000,,636342305.2,83469144.28,736861449.5,235497892.5,78273341.23,38876917.52,245022.4,314016256.1,422845193.4,-2201240.73,,157212112.7,278179581.8,435391694.5
300087,荃银高科,2020-12-31,B,0,,375236660.9,,,,,,,,,,,,,,,49763919.42,425000580.3,297295056.4,,,,,,,,,,,,,54765147.23,3854556.42,49738129.81,405652889.8,19347690.49,9590000,64751087.99,77000,,681940000,756358088,17430871.88,251932000,,,640940000,910302871.9,-153944783.9,,,,,636342305.2,82629144.28,718971449.5,233997892.5,43557500.87,,222078614.1,499634007.4,219337442.1,-271714.97,,84468633.69,112108549.7,196577183.4
300087,荃银高科,2021-01-01,A,0,,1705427874,,,,,,,,,,,,,,367365.36,44467718.81,1750262958,1554674811,,,,,,,,,,,,,120796565.5,7862687.11,131903712.6,1815237776,-64974818.15,10110000,4154210.96,442373.88,,786822246.4,801528831.3,74971732.65,62804400,,103387474,758822246.4,999985853.1,-198457021.8,17050000,17050000,17050000,,636342305.2,83469144.28,736861449.5,235497892.5,78273341.23,38876917.52,245022.4,314016256.1,422845193.4,-2201240.73,,157212112.7,278179581.8,435391694.5
300087,荃银高科,2021-01-01,B,0,,375236660.9,,,,,,,,,,,,,,,49763919.42,425000580.3,297295056.4,,,,,,,,,,,,,54765147.23,3854556.42,49738129.81,405652889.8,19347690.49,9590000,64751087.99,77000,,681940000,756358088,17430871.88,251932000,,,640940000,910302871.9,-153944783.9,,,,,636342305.2,82629144.28,718971449.5,233997892.5,43557500.87,,222078614.1,499634007.4,219337442.1,-271714.97,,84468633.69,112108549.7,196577183.4
300087,荃银高科,2021-03-31,A,0,,381177708.2,,,,,,,,,,,,,,,3703934.37,384881642.6,390477272.2,,,,,,,,,,,,,79059903.85,2524255.5,36118301.57,508179733.1,-123298090.5,,581435.12,18000,,156960000,157559435.1,10680589.76,34792800,,,95460000,140933389.8,16626045.36,5050000,5050000,5050000,,265000000,,270050000,365392535.4,5006277.79,,,370398813.2,-100348813.2,407694.71,,-206613163.6,435391694.5,228778530.9
300087,荃银高科,2021-03-31,B,0,,71917477.17,,,,,,,,,,,,,,,72866629.93,144784107.1,29724097.25,,,,,,,,,,,,,38191570.59,773683.7,151208839.4,219898190.9,-75114083.84,,575453.39,,,143760000,144335453.4,2223928,34792800,,,86760000,123776728,20558725.39,,,,,265000000,,265000000,361000000,4686177.79,,,365686177.8,-100686177.8,-6687.32,,-155248223.6,196577183.4,41328959.82
300087,荃银高科,2021-06-30,A,0,,841871740.6,,,,,,,,,,,,,,,25647828.36,867519569,854967456.6,,,,,,,,,,,,,107256868.9,3724533.22,62625166.13,1028574025,-161054455.8,,678853.46,35300.97,,231510000,232224154.4,25350439.12,95100800,,,219060000,339511239.1,-107287084.7,6683400,6683400,,,981000000,,987683400,839400000,57950130.5,,500000,897850130.5,89833269.5,-420426.6,,-178928697.6,435391694.5,256462996.9
300087,荃银高科,2021-06-30,B,0,,163663941.1,,,,,,,,,,,,,,,11800949.12,175464890.2,44473852.94,,,,,,,,,,,,,50501920.68,3096329.98,188195673,286267776.6,-110802886.4,,6674598.69,,,217760000,224434598.7,5119876.89,118394368.9,,,215760000,339274245.8,-114839647.1,,,,,981000000,,981000000,831000000,54316483.2,,500000,885816483.2,95183516.8,-27451.29,,-130486468,196577183.4,66090715.35
300087,荃银高科,2021-09-30,A,0,,1830299554,,,,,,,,,,,,,,44826.62,39750583.65,1870094964,1147968666,,,,,,,,,,,,,138318147.7,6718571.72,94177184.3,1387182570,482912394.6,,953456.18,35300.97,,393560000,394548757.2,43404905.91,95100800,,,996749462.7,1135255169,-740706411.4,557790089.2,557790089.2,7283400,,1041400000,,1599190089,931332535.4,75438584.95,20212713,,1006771120,592418968.9,77838,,334702790.1,435391694.5,770094484.6
300087,荃银高科,2021-12-31,A,0,,2850312382,,,,,,,,,,,,,,3285789.43,40312870.74,2893911042,2061358556,,,,,,,,,,,,,170174652.2,12189331.69,214736788.9,2458459329,435451713.8,,7052190.8,1371762.25,,1452560000,1460983953,130748929.2,60308000,,26931705.29,1769973332,1987961966,-526978013.4,559750089.2,559750089.2,9750100,,1086630000,,1646380089,1028840000,89375817.28,23527294.17,41887339.89,1160103157,486276932.1,799151.23,,395549783.8,435391694.5,830941478.3
300087,荃银高科,2021-12-31,B,0,,599523511.8,,,,,,,,,,,,,,2484888.6,177049651,779058051.4,294582189.3,,,,,,,,,,,,,69109183.97,6494640.17,86171426.86,456357440.3,322700611,,66725839.14,3836854.91,,1424160000,1494722694,48332263.68,166847668.9,,,1745010000,1960189933,-465467238.6,549999989.2,549999989.2,,,1050900000,,1600899989,1013540000,72057862.9,,12444492.86,1098042356,502857633.5,-41489.41,,360049516.6,196577183.4,556626699.9
300087,荃银高科,2022-01-01,A,0,,2850312382,,,,,,,,,,,,,,3285789.43,40312870.74,2893911042,2061358556,,,,,,,,,,,,,170174652.2,12189331.69,214736788.9,2458459329,435451713.8,,7052190.8,1371762.25,,1452560000,1460983953,130748929.2,60308000,,26931705.29,1769973332,1987961966,-526978013.4,559750089.2,559750089.2,9750100,,1086630000,,1646380089,1028840000,89375817.28,23527294.17,41887339.89,1160103157,486276932.1,799151.23,,395549783.8,435391694.5,830941478.3
300087,荃银高科,2022-01-01,B,0,,599523511.8,,,,,,,,,,,,,,2484888.6,177049651,779058051.4,294582189.3,,,,,,,,,,,,,69109183.97,6494640.17,86171426.86,456357440.3,322700611,,66725839.14,3836854.91,,1424160000,1494722694,48332263.68,166847668.9,,,1745010000,1960189933,-465467238.6,549999989.2,549999989.2,,,1050900000,,1600899989,1013540000,72057862.9,,12444492.86,1098042356,502857633.5,-41489.41,,360049516.6,196577183.4,556626699.9
300087,荃银高科,2022-03-31,A,0,,502548161.5,,,,,,,,,,,,,,,6685801.43,509233962.9,494606712.1,,,,,,,,,,,,,103949356.4,4125283.69,26522412.68,629203764.9,-119969802,,2990831.1,,,401700000,404690831.1,22630158.11,11495000,,,515290000,549415158.1,-144724327,7683300,7683300,7683300,,13130000,,20813300,18380000,5194551.28,,,23574551.28,-2761251.28,2732257.51,,-264723122.7,830941478.3,566218355.6
300087,荃银高科,2022-06-30,A,0,,1353392059,,,,,,,,,,,,,,3391322.97,73351709.24,1430135091,1040945005,,,,,,,,,,,,,139534720,9369959.23,64809670.22,1254659355,175475736.7,,6355021.94,264840,,970319360,976939221.9,45013363.33,68233600,,138341905.6,1026400000,1277988869,-301049647,9683300,9683300,,,298530000,14500000,322713300,175510000,77338959.58,,9908145.5,262757105.1,59956194.92,3711724.91,,-61905990.51,830941478.3,769035487.8
300087,荃银高科,2022-06-30,B,0,,199289787.5,,,,,,,,,,,,,,,222743734.7,422033522.1,134762541.8,,,,,,,,,,,,,56091658.1,1371252.82,205949421.2,398174873.9,23858648.21,,29661421.5,73000,,965929397.3,995663818.8,14172146.31,228615885,,,1018992569,1261780600,-266116781.2,,,,,285400000,,285400000,110580000,55142692.55,,,165722692.6,119677307.5,-18112.98,,-122598938.5,556626699.9,434027761.5
300087,荃银高科,2022-09-30,A,0,,2412547330,,,,,,,,,,,,,,3391322.97,114185618,2530124271,1640542524,,,,,,,,,,,,,182117503.1,10801680.01,150049128.8,1983510836,546613435.1,,9548825.42,395340,,1636250000,1646194165,75246199.62,75733600,,146413527.6,1305400000,1602793327,43400838.19,9683300,9683300,9683300,,447400000,45722184.47,502805484.5,376740000,92128696.54,24425696.36,11986795.36,480855491.9,21949992.57,3975543.74,,615939809.6,830941478.3,1446881288
300087,荃银高科,2022-12-31,A,0,,3746087424,,,,,,,,,,,,,,13567419.5,201376380.9,3961031224,3075182881,,,,,,,,,,,,,231236790.4,14074073.92,242935141,3563428887,397602337.7,,10891178.21,1428398,,1687179360,1699498936,130232157.8,85533600,,146413527.6,1305400000,1667579285,31919650.77,14133300,14133300,14133300,,682200000,132631627.5,828964927.5,636050000,100533069.8,25873863.42,25290100.96,761873170.8,67091756.74,2977883.56,,499591628.7,830941478.3,1330533107
300087,荃银高科,2022-12-31,B,0,,629951477.7,,,,,,,,,,,,,,,91615965.35,721567443.1,495291505.1,,,,,,,,,,,,,83420501.23,3831311.56,202690937.1,785234255,-63666811.89,,78238325.78,874600,,1678850000,1757962926,44341870.18,244187507,,,1298000000,1586529377,171433548.6,,,,,435200000,102550859.8,537750859.8,290850000,80872447.49,,4672802.37,376395249.9,161355610,-18107.72,,269104239,556626699.9,825730938.9
300087,荃银高科,2023-01-01,A,0,,3746087424,,,,,,,,,,,,,,13567419.5,201376380.9,3961031224,3075182881,,,,,,,,,,,,,231236790.4,14074073.92,242935141,3563428887,397602337.7,,10891178.21,1428398,,1687179360,1699498936,130232157.8,85533600,,146413527.6,1305400000,1667579285,31919650.77,14133300,14133300,14133300,,682200000,132631627.5,828964927.5,636050000,100533069.8,25873863.42,25290100.96,761873170.8,67091756.74,2977883.56,,499591628.7,830941478.3,1330533107
300087,荃银高科,2023-01-01,B,0,,629951477.7,,,,,,,,,,,,,,,91615965.35,721567443.1,495291505.1,,,,,,,,,,,,,83420501.23,3831311.56,202690937.1,785234255,-63666811.89,,78238325.78,874600,,1678850000,1757962926,44341870.18,244187507,,,1298000000,1586529377,171433548.6,,,,,435200000,102550859.8,537750859.8,290850000,80872447.49,,4672802.37,376395249.9,161355610,-18107.72,,269104239,556626699.9,825730938.9
300087,荃银高科,2023-03-31,A,0,,734297314.7,,,,,,,,,,,,,,2499375.4,20525549.44,757322239.6,540491427.5,,,,,,,,,,,,,153495082.3,4969279.77,71826656.23,770782445.9,-13460206.3,,,1554,,,1554,29560699.28,50000000,,,,79560699.28,-79559145.28,9233300,9233300,9233300,,210000000,,219233300,309120000,7513426.64,,19080000.47,335713427.1,-116480127.1,-1466131.69,,-210965610.4,1330533107,1119567497
300087,荃银高科,2023-06-30,A,0,,1225086681,,,,,,,,,,,,,,3675074.03,34969361.75,1263731117,874561402.4,,,,,,,,,,,,,205542167.2,8343289.03,150708495.1,1239155354,24575763.35,4926107.65,3223732.68,1776033.32,,,9925873.65,89938824.19,50000000,,49949740.93,,189888565.1,-179962691.5,25483300,25483300,25483300,,511000000,23414364.81,559897664.8,627671000,106815275,31072260.25,28006655.83,762492930.8,-202595266,-2536996.8,,-360519190.9,1330533107,970013916.1
300087,荃银高科,2023-06-30,B,0,,103327760.5,,,,,,,,,,,,,,,105769040.1,209096800.6,150484568.8,,,,,,,,,,,,,81987801.9,2182892.24,23611607.16,258266870.1,-49170069.42,4926107.65,77385559.03,,,,82311666.68,14892108.13,178223180,,,,193115288.1,-110803621.5,,,,,511000000,1770000,512770000,437671000,84128964.9,,1961819.4,523761784.3,-10991784.3,8.55,,-170965466.6,825730938.9,654765472.3
300087,荃银高科,2023-09-30,A,0,,2701216419,,,,,,,,,,,,,,3838183.76,64435150.38,2769489753,1590456078,,,,,,,,,,,,,257275276.5,12257616.9,213130050.7,2073119023,696370730.2,6209315.28,3223732.68,1819813.97,,,11252861.93,127104271.2,50000000,,49949740.93,,227054012.2,-215801150.2,25483300,25483300,25483300,,511000000,23414364.81,559897664.8,707171000,120118700.8,38666367.54,36967093.36,864256794.2,-304359129.4,-2488630.06,,173721820.5,1330533107,1504254928
300087,荃银高科,2023-12-31,A,0,,4202412052,,,,,,,,,,,,,,4033358.89,114042519.5,4320487930,3392974405,,,,,,,,,,,,,316638220.8,15293078.28,311418094.2,4036323799,284164131.4,6209315.28,3223732.68,1917245.74,,,11350293.7,193976088.7,50000000,,49949740.93,,293925829.6,-282575535.9,35083300,35083300,35083300,,1198690000,7414874.27,1241188174,896292000,131976445.8,40657982.26,59443787.04,1087712233,153475941.5,-2850071.51,,152214465.4,1330533107,1482747572
300087,荃银高科,2023-12-31,B,0,,759645328.5,,,,,,,,,,,,,,,357164768.7,1116810097,575459967.7,,,,,,,,,,,,,110030169.4,4792277.58,332429314.7,1022711729,94098367.83,6209315.28,99821815.53,,,,106031130.8,19791421.83,197223180,,,,217014601.8,-110983471,,,,,776000000,2390000,778390000,680762000,89881683.24,,3170721.45,773814404.7,4575595.31,,,-12309507.88,825730938.9,813421431
300087,荃银高科,2024-01-01,A,0,,4202412052,,,,,,,,,,,,,,4033358.89,114042519.5,4320487930,3392974405,,,,,,,,,,,,,316638220.8,15293078.28,311418094.2,4036323799,284164131.4,6209315.28,3223732.68,1917245.74,,,11350293.7,193976088.7,50000000,,49949740.93,,293925829.6,-282575535.9,35083300,35083300,35083300,,1198690000,7414874.27,1241188174,896292000,131976445.8,40657982.26,59443787.04,1087712233,153475941.5,-2850071.51,,152214465.4,1330533107,1482747572
300087,荃银高科,2024-01-01,B,0,,759645328.5,,,,,,,,,,,,,,,357164768.7,1116810097,575459967.7,,,,,,,,,,,,,110030169.4,4792277.58,332429314.7,1022711729,94098367.83,6209315.28,99821815.53,,,,106031130.8,19791421.83,197223180,,,,217014601.8,-110983471,,,,,776000000,2390000,778390000,680762000,89881683.24,,3170721.45,773814404.7,4575595.31,,,-12309507.88,825730938.9,813421431
300087,荃银高科,2024-03-31,A,0,,640894026.8,,,,,,,,,,,,,,885296.03,35606483.24,677385806.1,1052156801,,,,,,,,,,,,,176257251.3,5576840.9,76628695.76,1310619589,-633233783,,,26120,,,26120,37741752.59,,,17756000,,55497752.59,-55471632.59,5970000,5970000,5970000,,577024231.8,10030718.48,593024950.3,264630000,11242932.4,,16041263.08,291914195.5,301110754.8,619871.51,,-386974789.3,1482747572,1095772783
300087,荃银高科,2024-06-30,A,0,,1590519057,,,,,,,,,,,,,,1584020.38,72797630.74,1664900709,1924024494,,,,,,,,,,,,,237136091,10036767.42,96178791.87,2267376144,-602475435.6,,,114300,,,114300,94276226.15,460000,,68713245,,163449471.2,-163335171.2,7670000,7670000,7670000,,1140603943,1770000,1150043943,506288231.8,156682779.8,41497786.66,29792090.33,692763101.9,457280841.5,1722553.52,,-306807211.8,1482747572,1175940361
300087,荃银高科,2024-06-30,B,0,,128797718.5,,,,,,,,,,,,,,,36817338.69,165615057.2,295355796.3,,,,,,,,,,,,,83556023.27,3754602.08,608758717.1,991425138.8,-825810081.6,,80296882.1,,,,80296882.1,12833299.2,84543245,,,,97376544.2,-17079662.1,,,,,1087621802,8124132,1095745934,235601000,117678679.5,,545950,353825629.5,741920304.1,284.05,,-100969155.5,813421431,712452275.5
300087,荃银高科,2024-09-30,A,0,,3009708622,,,,,,,,,,,,,,1829899.89,132832389,3144370911,2809640208,,,,,,,,,,,,,296203379,15229079.07,273548748.5,3394621414,-250250503.6,567527.81,114750,114300,,,796577.81,156171293.9,400000,,68713245,,225284538.9,-224487961.1,9070000,9070000,9070000,,1439493943,28471630.12,1477035573,671353788.3,168846449.9,39227816.36,34106210.08,874306448.3,602729125.1,-230546.29,,127760114.1,1482747572,1610507687
300087,荃银高科,2024-12-31,A,0,,4696145108,,,,,,,,,,,,,,2212099.14,161120089.1,4859477296,4129322391,,,,,,,,,,,,,366054169.3,19829830.02,278874836.4,4794081227,65396069.32,25348682.51,529405.16,159300,,27993500,54030887.67,220254298.4,250050000,,68713245,,539017543.4,-484986655.7,9070000,9070000,9070000,,1942439142,,1951509142,1216636802,185285837.8,41176483.55,42195624.22,1444118264,507390878.2,680595.42,,88480887.21,1482747572,1571228460
300087,荃银高科,2024-12-31,B,0,,604492985,,,,,,,,,,,,,,,238310052.4,842803037.5,486322330.9,,,,,,,,,,,,,118341005.9,7628568.62,358482033.1,970773938.6,-127970901.1,25348682.51,92711537.26,,,928807550.9,1046867771,40932214.81,347593245,,,1389250105,1777775565,-730907794.1,,,,,1451137000,488700000,1939837000,675896801.6,143919844.5,,237082873.7,1056899520,882937480.1,1749.41,,24060534.29,813421431,837481965.3
