Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,B001100000,B001101000,Bbd1102000,Bbd1102101,Bbd1102203,B0i1103000,B0i1103101,B0i1103111,B0i1103203,B0i1103303,B0d1104000,B0d1104101,B0d1104201,B0d1104301,B0d1104401,B0d1104501,B0f1105000,B001200000,B001201000,B0i1202000,B0i1203000,B0i1203101,B0i1203203,B0i1204000,B0i1204101,B0i1204203,B0i1205000,B0i1206000,B001207000,B0f1208000,B0i1208103,B0I1214000,B001209000,B001210000,B001216000,B001211000,B001211101,B001211203,B001305000,B001302000,B001302101,B001302201,B001303000,B001306000,B001301000,B001212000,B001307000,B001308000,B0f1213000,B001304000,B001300000,B001400000,B001400101,B001500000,B001500101,B001500201,B001000000,B002100000,B002200000,B002300000,B002000000,B002000401,B002000501,B002000101,B002000301,B002000201,B003000000,B004000000,B005000000,B005000101,B005000102,B006000000,B006000101,B006000103,B006000102
600354,敦煌种业,2021-09-30,A,0,,440922536.4,440922536.4,,,,,,,,,,,,,,,,477875983.3,336781265.8,,,,,,,,,,3268283.66,,,,40297255.53,74064559.69,8408891.59,15055727.01,17751337.96,3035415.47,8126192.01,157306.98,,,,,,-1307622.2,-4020804.24,13291460.15,,,-20706914.24,9345123.52,,275906.89,,,-11637697.61,492719.38,,,-12130416.99,,,-22477534.31,,10347117.32,-0.0426,-0.0426,,,,-12130416.99,-22477534.31,,10347117.32
600354,敦煌种业,2021-12-31,B,0,,239217162.1,239217162.1,,,,,,,,,,,,,,,,278721891.5,194637100.2,,,,,,,,,,3071176.29,,,,14600979.06,44082510.45,9695027.21,12635098.3,16727622.28,4131753.28,4974703.16,,,,,,,-3517729.55,-24934221.9,16135743.14,,,-46846234.55,3385018.96,,601934.28,,,-44063149.87,,,,-44063149.87,,,,,,,,-1756790.84,,,-45819940.71,,,
600354,敦煌种业,2021-12-31,A,0,,922131315.3,922131315.3,,,,,,,,,,,,,,,,926774698.1,724472735.8,,,,,,,,,,6943522.9,,,,54454447.37,103190045.9,14824329.01,22889617.05,26460363.41,4576572.97,12002418.49,157306.98,,,,,,8509471.04,-5609077.78,16270417.72,,,26687153.63,10944557.17,,1538325.69,,,36093385.11,-5948118.26,,,42041503.37,,,9051140.6,,32990362.77,0.0172,0.0172,-1756790.84,,,40284712.53,7294349.76,,32990362.77
600354,敦煌种业,2022-01-01,A,0,,922131315.3,922131315.3,,,,,,,,,,,,,,,,926774698.1,724472735.8,,,,,,,,,,6943522.9,,,,54454447.37,103190045.9,14824329.01,22889617.05,26460363.41,4576572.97,12002418.49,157306.98,,,,,,8509471.04,-5609077.78,16270417.72,,,26687153.63,10944557.17,,1538325.69,,,36093385.11,-5948118.26,,,42041503.37,,,9051140.6,,32990362.77,0.0172,0.0172,-1756790.84,,,40284712.53,7294349.76,,32990362.77
600354,敦煌种业,2022-01-01,B,0,,239217162.1,239217162.1,,,,,,,,,,,,,,,,278721891.5,194637100.2,,,,,,,,,,3071176.29,,,,14600979.06,44082510.45,9695027.21,12635098.3,16727622.28,4131753.28,4974703.16,,,,,,,-3517729.55,-24934221.9,16135743.14,,,-46846234.55,3385018.96,,601934.28,,,-44063149.87,,,,-44063149.87,,,,,,,,-1756790.84,,,-45819940.71,,,
600354,敦煌种业,2022-03-31,A,0,,206266189.9,206266189.9,,,,,,,,,,,,,,,,176268219.6,135134957.5,,,,,,,,,,503180.39,,,,10572407.66,23293829.58,2106798.94,4657045.59,5064391.44,1322476.24,2454871.51,,,,,,,1064030,-3953321.02,6365.29,,,29569916.04,1421432.06,,157606.09,,,30833742.01,139966.52,,,30693775.49,,,8002070.73,,22691704.76,0.0152,0.0152,,,,30693775.49,8002070.73,,22691704.76
600354,敦煌种业,2022-06-30,B,0,,52915971.14,52915971.14,,,,,,,,,,,,,,,,74150205.92,38514130.25,,,,,,,,,,1497386.04,,,,5617692.9,18812287.69,3925238.06,5783470.98,7273633.79,1516790.27,2540465.94,,,,,,,,-8208890.43,10146.77,,,-26892512.5,350703.7,,393078.54,,,-26934887.34,,,,-26934887.34,,,,,,,,,,,-26934887.34,,,
600354,敦煌种业,2022-06-30,A,0,,309439732.7,309439732.7,,,,,,,,,,,,,,,,294529833.3,210484100.8,,,,,,,,,,3177035.03,,,,20359817.91,48032996.45,5530180.87,6945702.32,10099109.11,2930325.98,4560693.68,,,,,,,,-4218176.52,848829.33,,,16101245.84,2941468.11,,1189361.83,,,17853352.12,416457.09,,,17436895.03,,,-6369679.48,,23806574.51,-0.0121,-0.0121,,,,17436895.03,-6369679.48,,23806574.51
600354,敦煌种业,2022-09-30,A,0,,403063606.3,403063606.3,,,,,,,,,,,,,,,,427770519.6,295138501,,,,,,,,,,3661325.39,,,,33401156.99,75942894.57,10411739.14,9214902.56,14388957.74,4288522.22,6301913.23,388586.18,,,,,,242892.27,-3732804.19,1530916.1,,,-19975409.77,3734069.67,,1297400.69,,,-17538740.79,959987.13,,,-18498727.92,,,-34698706.13,,16199978.21,-0.0657,-0.0657,,,,-18498727.92,-34698706.13,,16199978.21
600354,敦煌种业,2022-12-31,A,0,,1004680753,1004680753,,,,,,,,,,,,,,,,954146000.1,759375168.8,,,,,,,,,,7277939.75,,,,45696988.42,109374767.1,19637325.5,12783810.5,21832381.44,6624058.38,12479454.54,-298500.73,,,,,,-4793895.12,-3472128.61,2107792.62,,,56557476,8250189.45,,8544750.63,,,56262914.82,-7338898.1,,,63601812.92,,,20009529.61,,43592283.31,0.0379,0.0379,841449.55,,,64443262.47,20850979.16,,43592283.31
600354,敦煌种业,2022-12-31,B,0,,294689664.7,294689664.7,,,,,,,,,,,,,,,,326171522.6,240847643.7,,,,,,,,,,3679556.34,,,,11050641.01,46174683.76,13788346.4,10630651.42,14192693.31,3493115.95,7242671.14,304969.09,,,,,,-27518900.07,-23580165.24,1102956.4,,,-73930326.61,3600959.49,,1149967.79,,,-71479334.91,-12307.58,,,-71467027.33,,,,,,,,841449.55,,,-70625577.78,,,
600354,敦煌种业,2023-01-01,A,0,,1004680753,1004680753,,,,,,,,,,,,,,,,954146000.1,759375168.8,,,,,,,,,,7277939.75,,,,45696988.42,109374767.1,19637325.5,12783810.5,21832381.44,6624058.38,12479454.54,-298500.73,,,,,,-4793895.12,-3472128.61,2107792.62,,,56557476,8250189.45,,8544750.63,,,56262914.82,-7338898.1,,,63601812.92,,,20009529.61,,43592283.31,0.0379,0.0379,841449.55,,,64443262.47,20850979.16,,43592283.31
600354,敦煌种业,2023-01-01,B,0,,294689664.7,294689664.7,,,,,,,,,,,,,,,,326171522.6,240847643.7,,,,,,,,,,3679556.34,,,,11050641.01,46174683.76,13788346.4,10630651.42,14192693.31,3493115.95,7242671.14,304969.09,,,,,,-27518900.07,-23580165.24,1102956.4,,,-73930326.61,3600959.49,,1149967.79,,,-71479334.91,-12307.58,,,-71467027.33,,,,,,,,841449.55,,,-70625577.78,,,
600354,敦煌种业,2023-03-31,A,0,,351206675.4,351206675.4,,,,,,,,,,,,,,,,264045490.2,225502345.6,,,,,,,,,,847738.24,,,,7652014.27,24487659.06,1998248.57,3557484.44,4856695.1,2705362.97,2695708,437013.21,,,,,13580,,-6115343.9,193665.05,,,84385807.57,394122.52,,401285.98,,,84378644.11,24953135.67,,,59425508.44,,,24680371.34,,34745137.1,0.0468,0.0468,,,,59425508.44,24680371.34,,34745137.1
600354,敦煌种业,2023-06-30,A,0,,461178050.8,461178050.8,,,,,,,,,,,,,,,,384070948.2,301182254,,,,,,,,,,3871128.19,,,,17883922.96,50231261.38,5936802.53,4965579.16,9497889.05,4958062.25,4473476.14,827268.66,,,,,-65653.33,,-4177159.59,232436.56,,,78397471.06,2196313.68,,663484.32,,,79930300.42,28733614.83,,,51196685.59,,,12648544.29,,38548141.3,0.024,0.024,,,,51196685.59,12648544.29,,38548141.3
600354,敦煌种业,2023-06-30,B,0,,45150460.8,45150460.8,,,,,,,,,,,,,,,,71204395.41,34737611.69,,,,,,,,,,1613818.41,,,,3499308.93,21292772,4319387.31,5741497.07,7626750.02,1912562.49,3362511.41,56360438.36,,,,,231291.67,,-7821116.47,30876.3,,,26110066.66,46993.39,,635045.44,,,25522014.61,,,,25522014.61,,,,,,,,,,,25522014.61,,,
600354,敦煌种业,2023-09-30,A,0,,525435256.7,525435256.7,,,,,,,,,,,,,,,,489456275.2,354548123.8,,,,,,,,,,4562213.25,,,,30564658.5,82651903.15,10079544.87,7049831.58,12550409.31,6476757.67,6388156.51,1725944.64,,,,,105601.67,,-3788459.41,4423271.67,,,44833496.6,2357907.25,,1117288.6,,,46074115.25,25427713.84,,,20646401.41,,,-13538904.93,,34185306.34,-0.0257,-0.0257,,,,20646401.41,-13538904.93,,34185306.34
600354,敦煌种业,2023-12-31,A,0,,1157762417,1157762417,,,,,,,,,,,,,,,,1029878896,835989098,,,,,,,,,,9605556.92,,,,46068431.86,113032581.7,16530975.76,8652252.07,18311941.48,8979749.73,12240337.65,1627997.99,,,,,150289.17,-5915317.4,-3010354.94,5712490.92,,,138688964.3,7526286.2,,17368816.18,,,128846434.3,31221779.79,,,97624654.53,,,40795232.42,,56829422.11,0.0773,0.0773,-515702.69,,,97108951.84,40279529.73,,56829422.11
600354,敦煌种业,2023-12-31,B,0,,285476598.4,285476598.4,,,,,,,,,,,,,,,,320245943.7,235382067,,,,,,,,,,3426247.86,,,,9106997.53,50301209.85,12874696.24,9154725.17,19283336.8,10086533.47,7923073.09,56791449.6,,,,,275979.17,290.4,-184383.23,4641126.81,,,34678190.56,2481427.34,,16155438.65,,,21004179.25,,,,21004179.25,,,,,,,,-515702.69,,,20488476.56,,,
600354,敦煌种业,2024-01-01,A,0,,1157762417,1157762417,,,,,,,,,,,,,,,,1029878896,835989098,,,,,,,,,,9605556.92,,,,46068431.86,113032581.7,16530975.76,8652252.07,18311941.48,8979749.73,12240337.65,1627997.99,,,,,150289.17,-5915317.4,-3010354.94,5712490.92,,,138688964.3,7526286.2,,17368816.18,,,128846434.3,31221779.79,,,97624654.53,97624654.53,,40795232.42,,56829422.11,0.0773,0.0773,-515702.69,-515702.69,,97108951.84,40279529.73,,56829422.11
600354,敦煌种业,2024-01-01,B,0,,285476598.4,285476598.4,,,,,,,,,,,,,,,,320245943.7,235382067,,,,,,,,,,3426247.86,,,,9106997.53,50301209.85,12874696.24,9154725.17,19283336.8,10086533.47,7923073.09,56791449.6,,,,,275979.17,290.4,-184383.23,4641126.81,,,34678190.56,2481427.34,,16155438.65,,,21004179.25,,,,21004179.25,21004179.25,,,,,,,-515702.69,,,20488476.56,,,
600354,敦煌种业,2024-03-31,A,0,,443210480.5,443210480.5,,,,,,,,,,,,,,,,316833982.7,274934607.8,,,,,,,,,,659828.6,,,,8574803.41,28191229.31,2803742.37,1669771.23,3578496.07,2183954.15,3036941.57,123219.18,,,,,63287.67,,-5932755.81,,,,123667190.4,2461938.17,,38777.01,,,126090351.5,35663145.66,,,90427205.88,,,39469161.14,,50958044.74,0.0748,0.0748,,,,90427205.88,39469161.14,,50958044.74
600354,敦煌种业,2024-06-30,A,0,,590259774,590259774,,,,,,,,,,,,,,,,471720133.6,374117767.9,,,,,,,,,,3692969.86,,,,23601330.13,59355569.25,7759723.05,3192773.36,6953679.9,3888799.24,7296650.85,393117.8,,,,,,,-4429685.58,1080203.08,,,122879926.6,5017083.44,,286870.15,,,127610139.8,40693140.2,,,86916999.64,86916999.64,,31398277.08,,55518722.56,0.0595,0.0595,,,,86916999.64,31398277.08,,55518722.56
600354,敦煌种业,2024-06-30,B,0,,15044440.26,15044440.26,,,,,,,,,,,,,,,,50419678.58,11139720.66,,,,,,,,,,1628341.9,,,,4190237.27,24221539.54,5306115.59,3933723.62,5157522.78,1239826.34,5376280.55,66693117.8,,,,,,,-5223464.54,922394.93,,,32393090.42,719975.56,,96725.93,,,33016340.05,,,,33016340.05,33016340.05,,,,,,,,,,33016340.05,,,
600354,敦煌种业,2024-09-30,A,0,,690372359.7,690372359.7,,,,,,,,,,,,,,,,596489174.1,454294628.5,,,,,,,,,,4155817.56,,,,35044781.54,85583012.82,12428679.14,4982254.55,9846403.87,5691615.58,9920441.66,544684.02,,,,,40319.19,,-4640375.29,1096382.69,,,100844637.8,9107864.18,,443662.41,,,109508839.6,39611387.44,,,69897452.15,69897452.15,,17984736.07,,51912716.08,0.0341,0.0341,667600.12,667600.12,,70565052.27,18652336.19,,51912716.08
600354,敦煌种业,2024-12-31,A,0,,1155927319,1155927319,,,,,,,,,,,,,,,,991065932.5,783782902.8,,,,,,,,,,7910667.05,,,,54841148.46,118891325.7,20312119.73,5327768.75,14971912.42,8010990.77,16447202.2,527602.94,,,,,,-13022364.5,-5593580.03,1070711.19,,,164290958.1,9982318.49,,2605344.14,,,171667932.4,54662395.87,,,117005536.6,117005536.6,,49876394.67,,67129141.89,0.0945,0.0945,3493556.5,3493556.5,,120499093.1,53369951.17,,67129141.89
600354,敦煌种业,2024-12-31,B,0,,231576713.8,231576713.8,,,,,,,,,,,,,,,,275875184.9,191535496.6,,,,,,,,,,3510129.44,,,,10297606.37,50103520.43,14040544.88,6387887.13,9005345.09,2574483.64,9752745.7,66895269.61,,,,,,-10941819.85,-4271464.22,1000789.44,,,18137049.59,1331866.18,,1674913.57,,,17794002.2,,,,17794002.2,17794002.2,,,,,,,3493556.5,,,21287558.7,,,
600359,新农开发,2020-01-01,B,0,,41481.08,41481.08,,,,,,,,,,,,,,,,32220014.14,,,,,,,,,,,402528.59,,,,,20629561.47,,11187924.08,34685110.11,-23915380.9,,40120260.74,,,,,,,322194383.4,9124.35,,,330145235.4,43457199.16,,164975.87,,,373437458.7,,,,373437458.7,,,,,,,,1733565.66,,,375171024.4,,,
600359,新农开发,2020-01-01,A,0,,550803077.7,550803077.7,,,,,,,,,,,,,,,,632136636,465257860.8,,,,,,,,,,3507955.43,,,,54291853.25,66702586.29,7675287.21,34701093.01,37686107.23,4379477.31,15317162.07,-2001371.91,,,,,,-2876011.18,28607130.97,7647809.68,,,-34638838.74,45828197.18,,2765668.97,,,8423689.47,113142.82,,,8310546.65,,,8325227.07,,-14680.42,0.02,0.02,-36054964.37,,,-27744417.72,-27729737.3,,-14680.42
600359,新农开发,2020-03-31,A,0,,107002996,107002996,,,,,,,,,,,,,,,,91245531.18,65139924.56,,,,,,,,,,716133.84,,,,5407169.7,10764333.44,1040254.98,8177714.66,9115239.51,1004738.67,2286987.43,-98.5,,,,,,151.58,-3779695.22,-2027282.63,,,12237527.5,42158.96,,183568.66,,,12096117.8,,,,12096117.8,,,10512417.42,,1583700.38,0.028,0.028,-1018339.69,,,11077778.11,9494077.73,,1583700.38
600359,新农开发,2020-03-31,B,0,,,,,,,,,,,,,,,,,,,7181540.04,,,,,,,,,,,51286.09,,,,,2660542.35,,4469711.6,,,,-98.5,,,,,,,-37061992.72,,,,-44243631.26,,,,,,-44243631.26,,,,-44243631.26,,,,,,-0.11,-0.11,-1018339.69,,,-45261970.95,,,
600359,新农开发,2020-06-30,B,0,,22648.92,22648.92,,,,,,,,,,,,,,,,13689650.33,,,,,,,,,,,51286.09,,,,,4824827.84,,8813536.4,,,,21771101.5,,,,,,,-26615033.47,256907.77,,,-18254025.61,4860,,,,,-18249165.61,,,,-18249165.61,,,,,,,,-326499.01,,,-18575664.62,,,
600359,新农开发,2020-06-30,A,0,,202610206.9,202610206.9,,,,,,,,,,,,,,,,185689914.5,131095745.6,,,,,,,,,,1157725.83,,,,11770679.83,23783081.91,2823222.81,15059458.58,23694754.43,8635295.85,3562839.04,-98.5,,,,,,18169.46,-3002981.8,-5327488.04,,,12170732.55,242927.8,,318982.88,,,12094677.47,,,,12094677.47,,,9382741.74,,2711935.73,0.02,0.02,-326499.01,,,11768178.46,9056242.73,,2711935.73
600359,新农开发,2020-09-30,B,0,,145365.81,145365.81,,,,,,,,,,,,,,,,15679680.33,,,,,,,,,,,95742.18,,,,,6992340.83,,8591597.32,,,,21771101.5,,,,,,,-13636525.58,256907.77,,,-7142830.83,7422,,,,,-7135408.83,,,,-7135408.83,,,,,,,,-326499.01,,,,,,
600359,新农开发,2020-09-30,A,0,,283678606.3,283678606.3,,,,,,,,,,,,,,,,269134965.8,191038655,,,,,,,,,,1875999.61,,,,19880636.68,33410106.55,4850295.45,18079272.49,,,5449855.85,-98.5,,,,,,18170.79,2469049.21,-5465610.18,,,17015007.65,383456.82,,1068172.04,,,16330292.43,,,,16330292.43,,,12610389.84,,3719902.59,0.03,0.04,-260260.08,,,16070032.35,12350129.76,,3719902.59
600359,新农开发,2020-12-31,B,0,,216498.01,216498.01,,,,,,,,,,,,,,,,17555653.45,,,,,,,,,,,138572.4,,,,,14233170.36,,3183910.69,17194632.99,-14024700.44,,21771101.5,,,,,,,5156754.69,1237154.71,,,10825855.46,6065836.78,,,,,16891692.24,,,,16891692.24,,,,,,,,-952944.43,,,15938747.81,,,
600359,新农开发,2020-12-31,A,0,,556230065.3,556230065.3,,,,,,,,,,,,,,,,529586491.7,418878705.5,,,,,,,,,,3748955.59,,,,19661776.44,64716217.6,6601952.28,15978884.24,18573939.18,1354178.36,12343017.83,-98.5,,,,,,-8034982.63,-802839.48,6563454.88,,,36712125.66,8497859.72,,1193319.83,,,44016665.55,979941.91,,,43036723.64,,,38241556.44,,4795167.2,0.1,0.1,-952944.43,,,42083779.21,37288612.01,,4795167.2
600359,新农开发,2021-01-01,B,0,,216498.01,216498.01,,,,,,,,,,,,,,,,17555653.45,,,,,,,,,,,138572.4,,,,,14233170.36,,3183910.69,17194632.99,14024700.44,,21771101.5,,,,,,,5156754.69,1237154.71,,,10825855.46,6065836.78,,,,,16891692.24,,,,16891692.24,,,,,,0.04,0.04,-952944.43,,,15938747.81,,,
600359,新农开发,2021-01-01,A,0,,556230065.3,556230065.3,,,,,,,,,,,,,,,,529586491.7,418878705.5,,,,,,,,,,3748955.59,,,,19661776.44,64716217.6,6601952.28,15978884.24,18573939.18,1354178.36,12343017.83,-98.5,,,,,,-8034982.63,-802839.48,6563454.88,,,36712125.66,8497859.72,,1193319.83,,,44016665.55,979941.91,,,43036723.64,,,38241556.44,,4795167.2,0.1,0.1,-952944.43,,,42083779.21,37288612.01,,4795167.2
600359,新农开发,2021-03-31,B,0,,,,,,,,,,,,,,,,,,,4947894.86,,,,,,,,,,,40450.72,,,,,3725572.29,,1181871.85,,,10608.63,,,,,,,,7621787.4,,,,2684501.17,6020.23,,,,,2690521.4,,,,2690521.4,,,,,,0.06,0.05,-75962.62,,,2614558.78,,,
600359,新农开发,2021-03-31,A,0,,191204473.5,191204473.5,,,,,,,,,,,,,,,,172169844.3,140946077.3,,,,,,,,,,1004945.85,,,,7739657.94,13362748.33,1976876.38,7139538.47,7104519.12,-51695.74,1528572.22,,,,,,,692862.5,-2022246.02,4112798.7,,,23346616.62,30236.16,,15689.9,,,23361162.88,900000,,,22461162.88,,,22880827.01,,-419664.13,0.06,0.06,-75962.62,,,22385200.26,22804864.39,,-419664.13
600359,新农开发,2021-06-30,B,0,,158447.41,158447.41,,,,,,,,,,,,,,,,18749919.65,16633.52,,,,,,,,,,94305.31,,,,,7050151.73,,11588829.09,,,10396.67,21771200,,,,,,,2645955.87,-69700.65,,,5766379.65,1884200.82,,44114,,,7606466.47,,,,7606466.47,,,,,,,,-59114.47,,,7547352,,,
600359,新农开发,2021-06-30,A,0,,292021080.5,292021080.5,,,,,,,,,,,,,,,,256681486.8,197872398.9,,,,,,,,,,2011722.5,,,,11368367.92,26865107.75,4079966.33,14483923.34,14421093.7,148805.79,3429837.91,,,,,,,692862.5,-890233.14,2261604.53,,,40833665.53,2028124.45,,247475.69,,,42614314.29,900000,,,41714314.29,,,38112215.83,,3602098.46,0.1,0.1,-20059114.47,,,21655199.82,18053101.36,,3602098.46
600359,新农开发,2021-09-30,A,0,,429906036.9,429906036.9,,,,,,,,,,,,,,,,360917239.8,272256511.9,,,,,,,,,,3145496.99,,,,17773530.95,39916856.51,6508663.38,21316180.03,,,4754128.48,,,,,,,-5518059.38,-9828171.51,-935203.05,,,57461491.66,2080622.07,,704959.88,,,58837153.85,900000,,,57937153.85,,,52113863.55,,5823290.3,0.14,0.14,-20048937.65,,,37888216.2,32064925.9,,5823290.3
600359,新农开发,2021-12-31,B,0,,798757.34,798757.34,,,,,,,,,,,,,,,,33468625.57,129699.07,,,,,,,,,,147998.27,,,,,9803439.04,,23387489.19,24352320.77,981016.69,112046.77,21821200,,,,,,,5769362.92,-108402.07,,,-5075660.61,4415499.08,,72714,,,-732875.53,,,,-732875.53,,,,,,0,0,56509.91,,,-676365.62,,,
600359,新农开发,2021-12-31,A,0,,685361129.7,685361129.7,,,,,,,,,,,,,,,,632925339.5,511407484.4,,,,,,,,,,4098702.89,,,,16053332.93,58706560.22,13045377.87,29613881.22,31586544.23,1812819.23,12463349,50000,,,,,,-6259170.22,-17796970.71,-1186545.85,,,39706452.37,7671489.81,,871547.74,,,46506394.44,1119450.02,,,45386944.42,,,40911517.95,,4475426.47,0.11,0.11,-19943490.09,,,25443454.33,20968027.86,,4475426.47
600359,新农开发,2022-01-01,A,0,,685361129.7,685361129.7,,,,,,,,,,,,,,,,632925339.5,511407484.4,,,,,,,,,,4098702.89,,,,16053332.93,58706560.22,13045377.87,29613881.22,31586544.23,1812819.23,12463349,50000,,,,,,-6259170.22,-17796970.71,-1186545.85,,,39706452.37,7671489.81,,871547.74,,,46506394.44,1119450.02,,,45386944.42,,,40911517.95,,4475426.47,0.11,0.11,-19943490.09,,,25443454.33,20968027.86,,4475426.47
600359,新农开发,2022-01-01,B,0,,798757.34,798757.34,,,,,,,,,,,,,,,,33468625.57,129699.07,,,,,,,,,,147998.27,,,,,9803439.04,,23387489.19,24352320.77,981016.69,112046.77,21821200,,,,,,,5769362.92,-108402.07,,,-5075660.61,4415499.08,,72714,,,-732875.53,,,,-732875.53,,,,,,,,56509.91,,,-676365.62,,,
600359,新农开发,2022-03-31,A,0,,183504471.4,183504471.4,,,,,,,,,,,,,,,,135849728.7,100091302.1,,,,,,,,,,916842.29,,,,8650452.46,15353403.11,2594751.19,8242977.54,8542010.23,180609.9,3789377.61,3440.13,,,,,,-372725.92,-983229.6,-1987766.85,,,48103838.03,34964.39,,114708.4,,,48024094.02,,,,48024094.01,,,46815904.86,,1208189.15,0.12,0.12,-354018.61,,,47670075.4,46461886.25,,1208189.15
600359,新农开发,2022-06-30,B,0,,1129995.1,1129995.1,,,,,,,,,,,,,,,,21236572.21,239694.98,,,,,,,,,,96550.09,,,,,11488739.4,,9411587.74,,,86971.59,43545840.13,,,,,,,-13400800.83,916456.26,,,11041890.04,5.01,,,,,11041895.05,,,,11041895.05,,,,,,,,-456774.41,,,10585120.64,,,
600359,新农开发,2022-06-30,A,0,,392987605.6,392987605.6,,,,,,,,,,,,,,,,294237365.4,221978319.7,,,,,,,,,,1829379.49,,,,17185932.32,35096673.9,5337353.61,12809706.4,12359026.25,472308.96,5405254.79,3440.13,,,,,,-45499290.18,-5514.13,-730217.53,,,57923913.33,1377377.52,,391168.69,,,58910122.16,-788.18,,,58910910.34,,,56559084.74,,2351825.59,0.15,0.15,-456774.41,,,58454135.93,56102310.33,,2351825.59
600359,新农开发,2022-09-30,A,0,,585081698.9,585081698.9,,,,,,,,,,,,,,,,494408768,399943523.7,,,,,,,,,,3492841.08,,,,22174046.94,41208152.99,8026019.12,19564184.12,18466759.68,422266.94,7457440.63,3440.13,,,,,,-43859166.49,10377808.88,-1445308.5,,,63207145.61,1377287.95,,394725.29,,,64189708.27,3975.59,,,64185732.68,,,58276897.81,,5908834.87,0.15,0.15,-143236.43,,,64042496.25,58133661.38,,5908834.87
600359,新农开发,2022-12-31,A,0,,647478000,647478000,,,,,,,,,,,,,,,,563609396.7,452338785.9,,,,,,,,,,3745622.04,,,,15969935.51,53285590.17,13192295.55,25077167.58,24238130.42,973919.23,12778668.12,3440.13,,,,,,-59802479.32,25278268.48,7693380.12,,,69819880.82,3206007.31,,6749512.32,,,66276375.81,2741714.87,,,63534660.94,,,64111575.98,,-576915.04,0.17,0.17,-5042819.25,,,58491841.7,59068756.74,,-576915.04
600359,新农开发,2022-12-31,B,0,,1089089.07,1089089.07,,,,,,,,,,,,,,,,29634746.74,579349.4,,,,,,,,,,170548.47,,,,,11529850.86,,17354998.01,18046396.22,-704450.8,108471.59,43545840.13,,,,,,,6040022.59,3227323.54,,,24376000.18,1504309.54,,1425244.58,,,24455065.14,,,,24455065.14,,,,,,0.06,0.06,-5042819.25,,,19412245.89,,,
600359,新农开发,2023-01-01,A,0,,647478000,647478000,,,,,,,,,,,,,,,,563609396.7,452338785.9,,,,,,,,,,3745622.04,,,,15969935.51,53285590.17,13192295.55,25077167.58,24238130.42,973919.23,12778668.12,3440.13,,,,,,-59802479.32,25278268.48,7693380.12,,,69819880.82,3206007.31,,6749512.32,,,66276375.81,2741714.87,,,63534660.94,,,64111575.98,,-576915.04,0.17,0.17,-5042819.25,,,58491841.7,59068756.74,,-576915.04
600359,新农开发,2023-01-01,B,0,,1089089.07,1089089.07,,,,,,,,,,,,,,,,29634746.74,579349.4,,,,,,,,,,170548.47,,,,,11529850.86,,17354998.01,18046396.22,-704450.8,108471.59,43545840.13,,,,,,,6040022.59,3227323.54,,,24376000.18,1504309.54,,1425244.58,,,24455065.14,,,,24455065.14,,,,,,0.06,0.06,-5042819.25,,,19412245.89,,,
600359,新农开发,2023-03-31,A,0,,182011195.3,182011195.3,,,,,,,,,,,,,,,,132688678.8,103683059.1,,,,,,,,,,737407.88,,,,6725092.03,13211133.63,2765589.79,5566396.39,5096023.03,142814.99,3017837.09,2866.78,,,,,,606885.36,-1534140.42,-2762541.78,,,48653423.53,28766.24,,238726.97,,,48443462.8,,,,48443462.8,,,48066165.8,,377297,0.13,0.13,-671722.95,,,47771739.85,47394442.85,,377297
600359,新农开发,2023-06-30,A,0,,393089403,393089403,,,,,,,,,,,,,,,,358016290.1,297210790.3,,,,,,,,,,2060015.17,,,,12137529.88,29336920.41,6434915.5,10836118.81,10202987.7,263024.86,5439735.41,65697088.44,,,,,,-42249525.48,891605.83,-4728193.63,,,60123823.47,977958.2,,2163753.8,,,58938027.87,-11231.74,,,58949259.61,,,59947443.94,,-998184.33,0.16,0.16,-165682.49,,,58783577.12,59781761.45,,-998184.33
600359,新农开发,2023-06-30,B,0,,593202.39,593202.39,,,,,,,,,,,,,,,,15635550.77,308376.18,,,,,,,,,,304457.68,,,,,8791341.87,,6231375.04,6640731.76,419832.36,,-254689544.2,,,,,,,-10262279.51,-420450.58,,,-280414622.6,87220,,974855.23,,,-281302257.9,,,,-281302257.9,,,,,,,,-165682.49,,,-281467940.4,,,
600359,新农开发,2023-09-30,A,0,,491907078.8,491907078.8,,,,,,,,,,,,,,,,460904285.5,380499163.4,,,,,,,,,,3031725.62,,,,15300935.1,40180968.64,9283538.68,12607954.04,12230851.07,344823.43,6410656.73,65616987.6,,,,,,-43012014.87,6237610.68,-4558494.08,,,61697539.31,1914379.54,,2176481.11,,,61435437.74,-11231.74,,,61446669.48,,,62126644.42,,-679974.94,0.16,0.16,111294.51,,,61557963.99,62237938.93,,-679974.94
600359,新农开发,2023-12-31,A,0,,548470528.1,548470528.1,,,,,,,,,,,,,,,,500472786,402134900.8,,,,,,,,,,3319118.9,,,,13841062.35,53631646.67,13814008.09,13732049.19,13397605.46,694182.95,8786480.21,95712341.43,,,,,,-86438472.08,8757415.66,-4557732.99,,,70257774.4,1703938.38,,3342227.67,,,68619485.11,19279.09,,,68600206.02,,,68910536.25,,-310330.23,0.18,0.18,-398901.81,,,68201304.21,68511634.44,,-310330.23
