Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,A001101000,A0d1101101,A0d1102000,A0d1102101,A0b1103000,A0b1104000,A0b1105000,A0f1106000,A001107000,A0f1108000,A001109000,A001110000,A001111000,A001127000,A001112000,A0i1113000,A0i1114000,A0i1115000,A0i1116000,A0i1116101,A0i1116201,A0i1116301,A0i1116401,A001119000,A001120000,A001121000,A0f1122000,A001123000,A001123101,A001128000,A001129000,A001124000,A0d1126000,A001125000,A001100000,A0i1224000,A0i1225000,A0b1201000,A001226000,A0F1132000,A001202000,A001227000,A0F1232000,A001203000,A001204000,A001205000,A001228000,A0F1233000,A0F1133000,A001229000,A001206000,A001207000,A0i1209000,A0i1210000,A001211000,A001212000,A001213000,A001214000,A001215000,A001216000,A001217000,A001230000,A001218000,A0d1218101,A001218201,A001219000,A001219101,A001220000,A001221000,A001222000,A0F1224000,A001223000,A001200000,A0f1300000,A001000000,A002101000,A0d2101101,A0D2130000,A0b2102000,A0b2103000,A0b2103101,A0b2103201,A0f2104000,A002105000,A0f2106000,A002107000,A002108000,A002109000,A002128000,A0f2110000,A0i2111000,A002112000,A002113000,A002114000,A002115000,A0i2116000,A0i2117000,A0i2118000,A0i2119000,A0i2119101,A0i2119201,A0i2119301,A0i2119401,A002120000,A0i2121000,A0d2122000,A0d2123000,A0i2124000,A002129000,A002125000,A002126000,A002127000,A002100000,A002201000,A0d2202000,A002203000,A002211000,A002204000,A002212000,A002205000,A002206000,A002207000,A0F2210000,A002208000,A002209000,A002210000,A002200000,A0f2300000,A002000000,A003101000,A003112000,A003112101,A003112201,A003112301,A003102000,A003102101,A003103000,A0f3104000,A003105000,A003106000,A003107000,A0F3108000,A0F3109000,A003111000,A003100000,A003200000,A003000000,A004000000
000713,丰乐种业,2021-03-31,B,0,,61712459.37,,,,,,,,,,,,14770298.12,,2480468.07,,,,,,,,,,,600413540.8,,119204026.3,,,,,,13539853.48,812120646.2,,,,,,,,,,,741200533.8,,,,9300000,,,,,,162920655.2,10498588.57,,,,,,91516405.75,,,15869850.93,,,1354686.01,,,300000,1032960720,,1845081366,40039600,,,,,,,,,,,13570262.12,,43320632.92,,,6039426.51,1545898.81,,,,,,,,,,,166452225.4,,,,,,,19191265.86,,290159311.6,,,,,,,,,,,,,15245825.28,15245825.28,,305405136.9,438582129,,,,,634210733.9,,86155753.33,,378696970.4,,,,2030642.9,,,,1539676230,1845081366
000713,丰乐种业,2021-06-30,A,0,,131591194.2,,,,,,,,29120000,,,,291025234.6,26905735.33,222130509.7,,,,,,,,,,,15953906.84,,708346054.7,,,,,,112219547.2,1537292183,,,,,,,,,,,1525920,,,,9300000,,,,,,592223694.5,72152320.96,,,,,,234253441.8,,,39664528.22,,123010952.5,7654201.18,4532774.63,,18351245.92,1102669080,,2639961262,136523577.4,,,,,,,,,,109606998,177879543.8,,225153432,,,22958623.19,12242044.84,,,,,,,,,,,45665140.03,,,,,,,42722643.77,,772752003,40000000,,,,,,,40000000,,,835366.87,18051245.92,23301155.89,82187768.68,,854939771.7,614014980,,,,,448781290.1,,84463409.27,,569389258.4,,,,5648336.95,,1722297275,62724215.9,1785021491,2639961262
000713,丰乐种业,2021-06-30,B,0,,74990719.03,,,,,,,,29120000,,,,12088873.26,,9088392.34,,,,,,,,,,,520406001.7,,111446134.7,,,,,,8439770.6,765579891.6,,,,,,,,,,,741200533.8,,,,9300000,,,,,,178250988.2,80000,,,,,,92768928.74,,,12153887.99,,,2596611.43,,,13225436.71,1049576387,,1815156279,40123577.35,,,,,,,,,,,14113670.68,,50448126.48,,,6111702.95,1728984.46,,,,,,,,,,,142293787.6,,,,,,,11147213.38,,265967062.9,,,,,,,,,,,,12925436.71,15096853.62,28022290.33,,293989353.2,614014980,,,,,458777882.9,,86155753.33,,360191642.1,,,,2026666.9,,,,1521166925,1815156279
000713,丰乐种业,2021-09-30,A,0,,173532900,,,,,,,,76390000,,,,200170695.7,11534739.08,296517131.3,,,,,,,,,,,18104063.57,,764216248.3,,,,,,108634605.5,1649100383,,,,,,,,,,,1525920,,,,9300000,,,,,,605253770,58906095.81,,,,,,228107845.8,,,43491916.25,,123010952.5,5858992.6,4532774.63,,22440903.42,1102429171,,2751529555,122194287.8,,,,,,,,,,53958640,178319876.5,,382298704.7,,,25583280.08,12518793.87,,,,,,,,,,,108378105,,,,,,,29970415.76,,913222103.8,40000000,,,,,,,40000000,,,835366.87,19600852.24,23988263.11,84424482.22,,997646586,614014980,,,,,448781290.1,,84463409.27,,541274299.7,,,,3049615.59,,1691583595,62299373.89,1753882969,2751529555
000713,丰乐种业,2021-12-31,A,0,,128846802.8,,,,,,,,88460000,,,,210965968.6,26080200.85,124215055.8,,,,,,,,,,,7347115.82,,780938649.9,,,,,,140842138.5,1507695932,,,,,,,,,,,1525920,,,,9300000,,,,,,575036623.3,46935834.89,,,,,18464742.88,244854262,,,32239083.97,,123010952.5,4599228.3,6021561.95,,143884314.9,1205872525,,2713568457,136074988.6,,,,,,,,,,23919040,155233433.4,,260041350.8,,,26969278.17,13982792.87,,,,,,,,,,,54592868.48,,,,,,3229591.15,58949232.23,,732992575.7,,,,11748258.12,,,,11748258.12,,,650061.06,,26165200.7,38563519.88,,771556095.5,614014980,,,,,448781290.1,,96426399.07,,714963335.9,,,,3755688.78,,1877941694,64070667.53,1942012361,2713568457
000713,丰乐种业,2021-12-31,B,0,,82246470.51,,,,,,,,88460000,,,,9516989.22,,3643672.13,,,,,,,,,,,469171235.2,,103129718.4,,,,,,10691563.15,766859648.6,,,,,,,,,,,846200533.8,,,,9300000,,,,,,149426756.1,255000,,,,,12579476.6,76395654.34,,,8271983.85,,,1156452,,,142929233.8,1246515091,,2013374739,10010000,,,,,,,,,,,21189971.38,,35986082.63,,,7979693.07,3627531.91,,,,,,,,,,,236962324.2,,,,,,2669370.37,15615489.78,,334040463.4,,,,8282853.96,,,,8282853.96,,,,,13422884.34,21705738.3,,355746201.7,614014980,,,,,458777882.9,,98118743.13,,484895526.3,,,,1821405.07,,,,1657628537,2013374739
000713,丰乐种业,2022-01-01,A,0,,128846802.8,,,,,,,,88460000,,,,210965968.6,26080200.85,124215055.8,,,,,,,,,,,7347115.82,,780938649.9,,,,,,140842138.5,1507695932,,,,,,,,,,,1525920,,,,9300000,,,,,,575036623.3,46935834.89,,,,,18464742.88,244854262,,,32239083.97,,123010952.5,4599228.3,6021561.95,,143884314.9,1205872525,,2713568457,136074988.6,,,,,,,,,,23919040,155233433.4,,260041350.8,,,26969278.17,13982792.87,,,,,,,,,,,54592868.48,,,,,,3229591.15,58949232.23,,732992575.7,,,,11748258.12,,,,11748258.12,,,650061.06,,26165200.7,38563519.88,,771556095.5,614014980,,,,,448781290.1,,96426399.07,,714963335.9,,,,3755688.78,,1877941694,64070667.53,1942012361,2713568457
000713,丰乐种业,2022-01-01,B,0,,82246470.51,,,,,,,,88460000,,,,9516989.22,,3643672.13,,,,,,,,,,,469171235.2,,103129718.4,,,,,,10691563.15,766859648.6,,,,,,,,,,,846200533.8,,,,9300000,,,,,,149426756.1,255000,,,,,12579476.6,76395654.34,,,8271983.85,,,1156452,,,142929233.8,1246515091,,2013374739,10010000,,,,,,,,,,,21189971.38,,35986082.63,,,7979693.07,3627531.91,,,,,,,,,,,236962324.2,,,,,,2669370.37,15615489.78,,334040463.4,,,,8282853.96,,,,8282853.96,,,,,13422884.34,21705738.3,,355746201.7,614014980,,,,,458777882.9,,98118743.13,,484895526.3,,,,1821405.07,,,,1657628537,2013374739
000713,丰乐种业,2022-03-31,A,0,,99532019.45,,,,,,,,,,,,275386625.1,16958049.58,272940118.7,,,,,,,,,,,8299227.89,,830038275.5,,,,,,153772253.9,1656926570,,,,,,,,,,,1525920,,,,9300000,,,,,,579946713.9,60907375.26,,,,,18544977.25,272025819.4,,,38176839.72,,204960328.7,5064532.98,6021561.95,,43304233.77,1239778303,,2896704873,186452240,,,,,,,,,,59058560,224405202.9,,249426123.1,,,17366718.24,9097971.29,,,,,,,,,,,87415109.26,,,,,,560220.78,72985771.04,,906767916.6,,,,14201575.39,,,,14201575.39,,,650061.06,,25890616.6,40742253.05,,947510169.7,614014980,,,,,448781290.1,,96426399.07,,721916770.8,,,,3431701.8,,1884571142,64623561.66,1949194703,2896704873
000713,丰乐种业,2022-06-30,A,0,,106890655.5,,,,,,,,144146735.1,,,,260907400.8,31818464.67,290476556.9,,,,,,,,,,,10508573.02,,802655090.4,,,,,,80276097.11,1727679574,,,,,,,,,,,1525920,,,,9300000,,,,,,572803378.6,82294957.4,,,,,17551053.43,303476687.7,,,39191735.86,,219817270,4829780.11,6021561.95,,83867946.1,1340680291,,3068359865,168748349.5,,,,,,,,,,79001090,230261128.3,,323220461.7,,,25376216.79,11398179.19,,,,,,,,,,,77519745.54,,,,,,3229591.15,55846094.55,,974600856.7,71353260,,,10616448.64,,,,81969708.64,,,650061.06,,26120325.5,108740095.2,,1083340952,614014980,,,,,448781290.1,,96426399.07,,717646234.1,,,,3576421.54,,1880445325,104573588,1985018913,3068359865
000713,丰乐种业,2022-06-30,B,0,,38103317.67,,,,,,,,144146735.1,,,,14071945.5,,12426150.25,,,,,,,,,,,410081265.8,,81937916.23,,,,,,60999189.86,761766520.5,,,,,,,,,,,982650533.8,,,,9300000,,,,,,147812176.1,287203.57,,,,,11009029.19,73209755.85,,,11292359.24,,,1118652,,,83867946.1,1320547656,,2082314176,60054800,,,,,,,,,,30000000,19366712.56,,58547145.06,,,6417894.49,835624.18,,,,,,,,,,,181111992.5,,,,,,2669370.37,15357370.11,,374360909.3,,,,7367097.58,,,,7367097.58,,,,,14613177.34,21980274.92,,396341184.2,614014980,,,,,458777882.9,,98118743.13,,513694350.1,,,,1367035.98,,,,1685972992,2082314176
000713,丰乐种业,2022-09-30,A,0,,88958331.31,,,,,,,,180710319.1,,,,227883227.1,33004905.26,330522287.5,,,,,,,,,,,17227051.7,,739109213.6,,,,,,124914888.6,1742330224,,,,,,,,,,,1525920,,,,9300000,,,,,,568906886.3,87338851.68,,,,,16367474.76,293606774.4,,,41604297.47,,219817270,4707310.81,6021561.95,,84431658.43,1333628006,,3075958230,96404803,,,,,,,,,,59942530,224520430,,463823900.4,,,23588869.08,13988781.11,,,,,,,,,,,76747050.2,,,,,,3229591.15,31582864.11,,993828819,71353260,,,10400395.54,,,,81753655.54,,,650061.06,,26070071.84,108473788.4,,1102302607,614014980,,,,,448781290.1,,96426399.07,,708245983.2,,,,3052256.58,,1870520909,103134713.6,1973655622,3075958230
000713,丰乐种业,2022-12-31,A,0,,173876136.5,,,,,,,,184849776.4,,,,242563579.1,43351641.77,126988947.3,,,,,,,,,,,8134637.26,,700849248.9,,,,,,72286855.68,1552900823,,,,,,,,,,,,,,,9300000,,,,,,587145230.2,67823607.34,,,,,15333243.53,306137548.7,,,39056236.73,,220919051.6,4784184.95,10000662.4,,110586117.3,1371085883,,2923986706,76088681.53,,,,,,,,,,40000000,207008248.4,,284962999.2,,,33400633.48,14320471.73,,,,,,,,,,,77151916.66,,,,,,,60600886.82,,793533837.9,64232536.44,,,13336816.52,,,,77569352.96,,,946577.6,,27700761.7,106216692.3,,899750530.1,614014980,,,,,448812336.2,,100908168,,757013190.2,,,,3176679.2,,1923925354,100310821.9,2024236176,2923986706
000713,丰乐种业,2022-12-31,B,0,,109804227.3,,,,,,,,184849776.4,,,,10457996.21,,17695624.97,,,,,,,,,,,305477544.6,,100687189.8,,,,,,41574274.78,770546634.1,,,,,,,,,,,981124613.8,,,,9300000,,,,,,145185618.8,97251,,,,,8831611.35,72496233.52,,,9257207.16,,,1185650.02,,,95586117.33,1323064303,,2093610937,16000000,,,,,,,,,,30000000,22979070.77,,49075697.89,,,10307826.71,2391918.78,,,,,,,,,,,234370180.7,,,,,,,14901310.62,,380026005.5,,,,9737540.11,,,,9737540.11,,,,,15173097.19,24910637.3,,404936642.8,614014980,,,,,458777882.9,,102600512,,512689480.1,,,,591439.18,,,,1688674294,2093610937
000713,丰乐种业,2023-01-01,A,0,,173876136.5,,,,,,,,184849776.4,,,,242563579.1,43351641.77,126988947.3,,,,,,,,,,,8134637.26,,700849248.9,,,,,,72286855.68,1552900823,,,,,,,,,,,,,,,9300000,,,,,,587145230.2,67823607.34,,,,,15333243.53,306137548.7,,,39056236.73,,220919051.6,4784184.95,10000662.4,,110586117.3,1371085883,,2923986706,76088681.53,,,,,,,,,,40000000,207008248.4,,284962999.2,,,33400633.48,14320471.73,,,,,,,,,,,77151916.66,,,,,,,60600886.82,,793533837.9,64232536.44,,,13336816.52,,,,77569352.96,,,946577.6,,27700761.7,106216692.3,,899750530.1,614014980,,,,,448812336.2,,100908168,,757013190.2,,,,3176679.2,,1923925354,100310821.9,2024236176,2923986706
